appid,name,developer,genres_steam,price,release_year,metacritic_score,total_recommendations,is_free,genre,country
404170,Battle Girls,Dharker Studios,"Aventura, Casual, Indie",1.95,2017,0,0,False,Aventura,Desconocido
248710,Iesabel,Desconocido,"Acción, Indie, Rol",4.99,2013,0,434,False,Acción,Desconocido
650990,Run Jump Die Repeat,LongArm Interactive,"Acción, Indie",0.99,2017,0,0,False,Acción,Desconocido
307670,Hard West,CreativeForge Games,"Aventura, Indie, Rol, Estrategia",19.99,2015,73,4046,False,Rpg,Desconocido
237930,Transistor,Supergiant Games,"Acción, Indie, Rol",19.5,2014,83,27735,False,Acción,Estados Unidos
541380,PhysDrive,Royal Deal Games,"Acción, Indie, Carreras",0.99,2016,0,134,False,Acción,Desconocido
283000,Strategic War in Europe,Wastelands Interactive,"Indie, Estrategia",5.89,2014,0,0,False,Estrategia,Reino Unido
518730,Zombo Buster Rising,FIREBEAST,"Acción, Indie",1.99,2016,0,425,False,Acción,Desconocido
828440,The Other Side Of The Screen,VaNyuHa,"Sangrientos, Acción, Indie",0.69,2018,0,0,False,Acción,Rusia
492280,The Agency: Chapter 1,Sapphire Dragon Productions,"Aventura, Casual, Simuladores",2.99,2016,0,0,False,Aventura,Desconocido
1390070,Ad Infernum,Glass Knuckle Games,"Acción, Aventura, Indie",9.75,2024,0,0,False,Acción,Desconocido
475550,Beholder,Alawar Stargaze (Warm Lamp Games),"Aventura, Indie, Estrategia",13.79,2016,75,22350,False,Estrategia,República Checa
338420,Alum,Crashable Studios,"Aventura, Indie, Rol",4.99,2015,0,0,False,Aventura,Desconocido
630080,EggTime 2,Bartoš Studio,"Acción, Casual, Simuladores, Deportes",5.69,2018,0,0,False,Acción,República Checa
1258080,Shop Titans,"Kabam Games, Inc.","Aventura, Casual, Rol, Simuladores, Free to Play",0.0,2020,0,0,True,Aventura,China
550810,Abduction Bit,SEEP,"Acción, Indie",0.99,2016,0,235,False,Acción,Desconocido
360510,Into the Stars,Fugitive Games,"Acción, Aventura, Indie, Simuladores, Estrategia",19.5,2016,61,398,False,Aventura,Desconocido
595360,NIGHTSTAR: Rogue Wings,SOLIDMESH,"Acción, Indie, Simuladores, Acceso anticipado",0.0,2017,0,0,False,Acción,Desconocido
376920,Tiki Man,Anarchy Enterprises,"Acción, Casual, Indie",0.89,2015,0,167,False,Acción,Desconocido
978870,Lilycle Rainbow Stage!!!,Particle,"Aventura, Casual, Indie",20.99,2019,0,137,False,Aventura,Desconocido
625560,The Overdreamer,Hars,"Aventura, Indie",3.99,2017,0,0,False,Aventura,Desconocido
486430,Sphoxie,Olivier Archer,"Acción, Aventura, Indie",2.99,2018,0,0,False,Acción,Desconocido
440730,Survival Zombies The Inverted Evolution,Racing Bros,"Acción, Aventura, Indie, Simuladores",0.99,2017,0,970,False,Aventura,Desconocido
666010,Refract,Renaissance Game Studio,"Indie, Estrategia",0.99,2017,0,0,False,Estrategia,Desconocido
201810,Wolfenstein: The New Order,MachineGames,Acción,19.99,2014,81,44725,False,Acción,Alemania
500590,Puppy Dog: Jigsaw Puzzles,EnsenaSoft,Casual,0.79,2016,0,0,False,Acción,Desconocido
1243960,Unspottable,GrosChevaux,"Casual, Indie, Estrategia",9.99,2020,0,666,False,Estrategia,Francia
652060,Curse of the Great Forest,Cool Breeze Games,"Acción, Indie",0.0,2017,0,0,True,Acción,Desconocido
2101800,The Pinball Wizard,Frosty Pop,"Acción, Casual, Indie, Rol",6.59,2022,0,0,False,Acción,Desconocido
547140,Owari,Brian Franco,Indie,2.39,2017,0,0,False,Acción,Desconocido
1569590,OnlyFuck - RuRu's Adventures,NSFW18 Games,Simuladores,9.75,2021,0,225,False,Simulación,Desconocido
1787030,Safari Cannon,Lighthouse Games Studio,Casual,0.99,2021,0,0,False,Acción,Desconocido
646500,Egypt: Old Kingdom,Clarus Victoria,"Indie, Simuladores, Estrategia",3.69,2018,0,1172,False,Estrategia,Desconocido
2540,RIP - Trilogy™,Elephant Games,"Casual, Indie",4.99,2007,0,248,False,Acción,Desconocido
253650,Sparkle 2 Evo,Desconocido,"Acción, Aventura, Casual, Indie, Carreras, Simuladores, Estrategia",4.99,2013,0,1520,False,Aventura,Desconocido
1083650,Super Naughty Maid,KENZsoft,"Casual, Indie",15.79,2019,0,267,False,Acción,Desconocido
476410,One Small Fire At A Time,Kidalang,"Aventura, Casual, Indie",9.99,2016,0,0,False,Aventura,Desconocido
1238000,Edición Deluxe de Mass Effect™: Andromeda,BioWare,"Acción, Rol",39.99,2020,72,15867,False,Acción,Canadá
1085660,Destiny 2,Bungie,"Acción, Aventura, Free to Play",0.0,2019,83,133601,True,Acción,Estados Unidos
405530,Veer,Some-Fish,Indie,3.99,2019,0,0,False,Acción,Desconocido
780750,Snake Classic,Jam,"Casual, Indie",0.59,2018,0,278,False,Acción,Desconocido
2621150,Древние Ящеры Против Русов: Битва за Гиперборею,Ephemeral Interaction,"Acción, Casual, Indie, Rol",0.99,2023,0,1257,False,Acción,Desconocido
486890,Gear Gauntlet,Drop Dead Interactive,"Acción, Casual, Indie, Carreras",6.99,2016,0,0,False,Acción,Canadá
332730,Barbarian Brawl,Thrillion,"Acción, Indie",4.99,2015,0,0,False,Acción,Desconocido
296830,Lucius II,Shiver Games,"Acción, Aventura, Indie, Simuladores",19.99,2015,48,1875,False,Aventura,Desconocido
1088790,Rebel Inc: Escalation,Ndemic Creations,"Simuladores, Estrategia",4.49,2021,0,6406,False,Estrategia,Reino Unido
732090,Dragon Perception,ARGames,"Aventura, Indie",0.99,2017,0,0,False,Aventura,Desconocido
591560,Red Death,Panda Indie Studio,"Acción, Indie",0.99,2017,0,0,False,Acción,Desconocido
358440,Dark Ages,Scenario Software,Acción,0.0,2014,0,0,False,Acción,Desconocido
42680,Call of Duty®: Modern Warfare® 3 (2011),Infinity Ward,Acción,39.99,2011,0,14922,False,Acción,Estados Unidos
681350,Battlefield Alliance（战地联盟）,LIUTING,"Acción, Aventura, Casual, Indie, Rol, Simuladores, Estrategia",3.99,2017,0,0,False,Aventura,Desconocido
388360,Shoppy Mart: Steam Edition,Pezomi,"Casual, Indie, Simuladores",1.99,2015,0,0,False,Simulación,Japón
1932230,100 hidden hares,Anatoliy Loginovskikh,"Aventura, Casual, Indie",0.59,2022,0,357,False,Aventura,Desconocido
359280,Heroes of Loot,Orangepixel,"Acción, Aventura, Rol",4.99,2015,0,0,False,Acción,Desconocido
291050,Planet Stronghold,Winter Wolves,"Indie, Rol, Estrategia",18.49,2014,0,0,False,Estrategia,Corea del Sur
702220,Touch My Spinner,mibix,Indie,0.9,2017,0,0,False,Acción,Desconocido
712980,Rainyday,Stonebay Games,"Aventura, Indie",3.99,2017,0,0,False,Aventura,Desconocido
715460,Disparity,tamationgames,"Indie, Estrategia",0.99,2017,0,0,False,Estrategia,Desconocido
590590,Remnants of Naezith,Tolga Ay,"Acción, Aventura, Casual, Indie, Carreras",9.75,2018,0,437,False,Aventura,Turquía
284050,Sanitarium,Dotemu,Aventura,12.79,2014,0,1171,False,Aventura,Francia
15320,IL-2 Sturmovik: 1946,1C: Maddox Games,Simuladores,9.99,2008,86,2595,False,Simulación,Rusia
2001120,Split Fiction,Hazelight Studios,"Acción, Aventura",49.99,2025,0,71179,False,Acción,Suecia
35300,Warfare,GFI Russia,Estrategia,9.99,2009,0,167,False,Estrategia,Rusia
707870,Hoo-Boy,Anatoly Konstantinov,"Aventura, Casual, Indie",0.75,2017,0,0,False,Aventura,Rusia
1696220,FixFox,Rendlike,"Aventura, Casual, Indie",12.49,2022,0,347,False,Aventura,Desconocido
347040,Keebles,Burnt Fuse,"Acción, Indie",9.99,2015,0,0,False,Acción,Desconocido
202990,Call of Duty®: Black Ops II,Treyarch,Acción,59.99,2012,74,22465,False,Acción,Estados Unidos
400240,The Deer,Fabio Ferrara,"Aventura, Indie",0.49,2016,0,328,False,Aventura,Italia
1307090,Barro Racing,SC Jogos,"Casual, Indie, Carreras",0.49,2020,0,1148,False,Aventura,Brasil
1158310,Crusader Kings III,Paradox Development Studio,"Rol, Simuladores, Estrategia",49.99,2020,91,91675,False,Estrategia,Suecia
10110,Space Quest™ Collection,Sierra,Aventura,9.99,2009,0,320,False,Aventura,Estados Unidos
303390,Dead Bits,Microblast Games,"Acción, Casual, Indie",0.49,2014,0,3417,False,Acción,Desconocido
372330,Beauty Bounce,Dharker Studios,"Aventura, Casual, Indie",0.69,2017,0,0,False,Aventura,Desconocido
268750,Magicite,Sean Young,"Acción, Aventura, Indie, Rol",9.75,2014,0,5798,False,Acción,Desconocido
681160,Breach of Contract Online,Flurry Game Studios,"Acción, Indie, Multijugador masivo",2.39,2017,0,0,False,Acción,Desconocido
693400,Taking Valhalla VR,DD Gaming,"Acción, Aventura, Casual, Indie, Rol, Estrategia",1.99,2017,0,0,False,Aventura,Desconocido
532790,Vampire: The Masquerade® - Bloodlines™ 2,The Chinese Room,"Acción, Rol",59.99,2025,0,9381,False,Acción,Hong Kong
4005560,Maktala: Slime Lootfest,Samharia Studios,"Acción, Casual, Indie, Rol, Estrategia",3.74,2025,0,1023,False,Acción,Desconocido
2456740,inZOI,inZOI Studio,"Aventura, Casual, Simuladores, Acceso anticipado",39.99,2025,0,26662,False,Aventura,Desconocido
595300,VR2: Vacate 2 Rooms (Virtual Reality Escape),hOSHI,"Aventura, Indie",4.99,2018,0,0,False,Aventura,Desconocido
275810,7 Wonders of the Ancient World,MumboJumbo,"Casual, Estrategia",5.99,2014,0,0,False,Estrategia,Desconocido
288470,Fable Anniversary,Lionhead Studios,Rol,31.99,2014,0,13957,False,Acción,Reino Unido
654970,Numberline 2,V34D4R,"Casual, Indie",1.99,2017,0,0,False,Acción,Desconocido
279920,Infinity Runner,Wales Interactive,"Acción, Indie",6.99,2014,56,0,False,Acción,Desconocido
448480,Caravanserail,Jerome Bodin,"Indie, Simuladores",2.99,2016,0,0,False,Simulación,Francia
351920,Crazy Machines 3,Fakt Software,"Simuladores, Estrategia",9.99,2016,71,7426,False,Estrategia,Desconocido
423490,Air Missions: HIND,3Division,"Acción, Casual, Indie, Simuladores",16.99,2017,0,570,False,Acción,Desconocido
790300,Puzzle for Kids,Boogygames Studios,"Aventura, Casual, Indie, Simuladores, Estrategia",1.99,2018,0,0,False,Aventura,Desconocido
449680,SAMOLIOTIK,Volens Nolens Games,"Acción, Casual, Indie",2.99,2016,0,1286,False,Acción,Desconocido
799420,Shadow of the Black Dragon,Brewsterland Studios,"Acción, Aventura, Indie, Rol",0.99,2018,0,0,False,Acción,Desconocido
786130,Teeny Heist,The Burning Red Design,"Casual, Indie, Simuladores, Estrategia",0.99,2018,0,0,False,Estrategia,Desconocido
384660,RED Fuse: Rolling Explosive Device,Meteor Shock,"Indie, Estrategia",3.99,2015,0,0,False,Estrategia,Desconocido
371850,Football Mogul 2014,"Sports Mogul, Inc.","Casual, Simuladores, Deportes, Estrategia",0.79,2015,0,0,False,Estrategia,Estados Unidos
715010,Diamo XL,Adamvision Studios,"Acción, Casual, Indie",0.99,2017,0,524,False,Acción,Desconocido
61100,Lucid,YeaBoing,"Indie, Casual",4.99,2011,0,112,False,Aventura,Desconocido
388160,Project Druid - 2D Labyrinth Explorer-,Cemil Tasdemir,"Casual, Indie",0.99,2015,0,0,False,Acción,Turquía
269370,Reaper: La leyenda del espadachín pálido,Hexage,"Acción, Indie, Rol",9.75,2014,0,287,False,Acción,Francia
610130,UltraGoodness,Rasul Mono,"Acción, Aventura, Indie",4.99,2017,0,176,False,Acción,Desconocido
1102490,The Tree,Touched By Grace,Indie,0.79,2020,0,0,False,Acción,Desconocido
290340,Armello,League of Geeks,"Aventura, Indie, Rol, Estrategia",24.99,2015,75,10950,False,Rpg,México
496520,Typing with Jester,Netnip Ltd.,"Indie, Acceso anticipado",4.99,2017,0,0,False,Acción,Desconocido
39660,The Guild II - Pirates of the European Seas,4HEAD Studios,"Simuladores, Estrategia",9.99,2010,63,217,False,Estrategia,Desconocido
265810,The Sandbox,PIXOWL INC.,"Casual, Indie, Simuladores, Estrategia",4.99,2015,0,521,False,Estrategia,Desconocido
373860,Apothecarium: The Renaissance of Evil - Premium Edition,Space Monkey International,"Aventura, Casual",6.99,2015,0,0,False,Aventura,Desconocido
448580,Dead End Road,DDD Wares,"Acción, Indie, Carreras",2.99,2016,0,310,False,Acción,Desconocido
348540,Divine Slice of Life,Dharker Studios,"Aventura, Casual, Indie",0.87,2015,0,0,False,Aventura,Desconocido
2633640,Eyes: The Horror Game,Fearless Games,Aventura,0.99,2024,0,687,False,Aventura,Portugal
583890,Balthazar's Dream,Psilocybe Games,"Acción, Aventura, Indie",3.99,2017,0,0,False,Acción,Desconocido
269010,Science Girls,Spiky Caterpillar,"Indie, Rol",4.99,2014,0,131,False,Rpg,Desconocido
1217060,Gunfire Reborn,Duoyi Games,"Acción, Aventura, Indie, Rol",16.79,2021,0,87561,False,Acción,China
854940,Ikenfell,Happy Ray Games,"Indie, Rol",5.99,2020,69,689,False,Rpg,Desconocido
7210,"Runaway, A Road Adventure",Pendulo Studios,Aventura,4.99,2007,74,651,False,Aventura,Desconocido
1713810,Lumencraft,2Dynamic Games,"Acción, Indie, Rol, Simuladores, Estrategia",19.99,2023,0,1065,False,Acción,Desconocido
311170,Moonlight Minions,Shorebound Studios,"Casual, Indie",0.99,2014,0,0,False,Acción,Desconocido
567150,Mosaics Galore,Creobit,"Acción, Aventura, Casual, Simuladores, Deportes",4.99,2018,0,111,False,Aventura,Desconocido
290510,GNOG,KO_OP,"Aventura, Casual, Indie",9.75,2018,0,412,False,Aventura,Desconocido
214630,Call of Duty: Black Ops - Mac Edition,Aspyr,Acción,0.0,2012,0,228,False,Acción,Canadá
496530,Pigmentone,Sliverbroom Studios,"Casual, Indie, Estrategia",1.99,2016,0,0,False,Estrategia,Desconocido
331390,Winged Sakura: Mindy's Arc,WINGED SAKURA GAMES,"Indie, Rol, Estrategia",9.99,2014,0,148,False,Estrategia,Japón
1766790,100 hidden birds 2,Anatoliy Loginovskikh,"Aventura, Casual, Indie",0.99,2021,0,463,False,Aventura,Desconocido
491350,Way of the Red,Corey Hardman,"Acción, Aventura, Indie",1.99,2016,0,0,False,Acción,Desconocido
861010,Minako,Elliott,Indie,0.79,2018,0,0,False,Acción,Desconocido
1222690,Dragon Age™ Inquisition,BioWare,"Acción, Aventura, Rol, Estrategia",39.99,2020,85,18440,False,Acción,Canadá
306660,Ultimate General: Gettysburg,Game-Labs,"Indie, Simuladores, Estrategia",19.5,2014,84,2361,False,Estrategia,Desconocido
271820,Card City Nights,Ludosity,"Aventura, Casual, Indie",9.75,2014,0,655,False,Aventura,Desconocido
304730,Train Fever,Urban Games,"Casual, Indie, Simuladores",19.99,2014,67,2756,False,Simulación,Desconocido
791750,President Trump The Way In Uganda,"Nikita ""Ghost_RUS""","Aventura, Casual, Indie",0.49,2018,0,110,False,Aventura,Rusia
366620,Broken Bots,Rocket Vulture,"Acción, Indie",6.99,2016,0,0,False,Acción,Desconocido
1755300,Smart Factory Tycoon,Turquoise Revival Games,"Casual, Indie, Simuladores, Estrategia",0.88,2022,0,177,False,Estrategia,Reino Unido
358840,ZombieRun,Guerrilla Bandit,"Acción, Indie",2.99,2015,0,0,False,Acción,Desconocido
709890,Crazy Mob,CoolGameZ,"Acción, Aventura, Casual, Indie",1.99,2017,0,0,False,Aventura,Desconocido
953330,Hyper Echelon,GangoGames LLC,"Acción, Indie",12.79,2021,0,0,False,Acción,Desconocido
330820,2064: Read Only Memories,"MidBoss, LLC.","Aventura, Indie",8.99,2015,80,693,False,Aventura,Estados Unidos
595090,Prevent The Fall,D.W.S,"Acción, Aventura, Indie, Rol",9.75,2017,0,0,False,Acción,Desconocido
524850,Alicemare,△○□× (Miwashiba),"Aventura, Indie",1.49,2016,0,1095,False,Aventura,Japón
326150,Death Skid Marks,Studio Whisky Tango Inc.,"Acción, Indie, Rol",0.0,2014,0,602,True,Acción,Estados Unidos
387340,Hyperdimension Neptunia U: Action Unleashed,Idea Factory,"Acción, Rol",14.79,2016,0,2532,False,Acción,Japón
666940,Welcome Back To 2007,Siberian Mouse,"Acción, Aventura, Casual, Indie",4.99,2018,0,220,False,Aventura,Rusia
359940,Shadows Peak,Gua,"Acción, Aventura",9.75,2017,0,289,False,Acción,Desconocido
1506080,Fuzz Dungeon,Jeremy Couillard,"Acción, Aventura, Casual, Indie",1.64,2021,0,0,False,Aventura,Canadá
206020,Avernum 4,Spiderweb Software,"Rol, Indie",4.99,2012,0,0,False,Acción,Desconocido
358270,Death Rally (Classic),Remedy,Carreras,0.0,2014,0,160,True,Deportes,Finlandia
6810,Commandos: Beyond the Call of Duty,Pyro Studios,Acción,4.99,2007,0,941,False,Acción,Suecia
262390,Cloudbuilt,Coilworks,"Acción, Aventura, Indie",18.98,2014,0,794,False,Acción,Desconocido
35700,Trine Enchanted Edition,Frozenbyte,"Acción, Aventura, Indie",2.99,2009,80,12644,False,Acción,Finlandia
774131,Nostradamus - The Four Horsemen of the Apocalypse,IV Productions,"Aventura, Casual, Indie",7.99,2018,0,0,False,Aventura,Desconocido
717940,WIL,UP DEVELOPMENT LTD.,"Acción, Aventura, Indie",4.99,2018,0,0,False,Acción,Desconocido
467000,Insincere,Astronomic Games,"Acción, Indie",3.99,2016,0,141,False,Acción,Estados Unidos
719430,Taima Miko Yuugi,うんこモリモリ丸,"Aventura, Indie, Rol",0.0,2017,0,628,False,Aventura,Desconocido
2191190,FIND ALL 4: Magic,Very Very LITTLE Studio,"Aventura, Casual, Indie",1.99,2023,0,539,False,Aventura,Desconocido
301970,Screencheat,Samurai Punk,"Acción, Indie",14.79,2014,71,836,False,Acción,Japón
364710,Wonky Pigeon!,Carlotta Tatti,"Acción, Indie",0.69,2015,0,0,False,Acción,Italia
386280,Vendetta - Curse of Raven's Cry,Reality Pump Studios,"Acción, Indie, Rol",28.99,2015,0,279,False,Acción,Rusia
603750,- Arcane Raise -,Arcane Raise,"Aventura, Casual, Indie, Rol, Estrategia",0.99,2017,0,1061,False,Aventura,Desconocido
211780,Conflict Desert Storm™,Pivotal Games,Acción,6.99,2012,56,1243,False,Acción,Desconocido
318970,StarCrawlers,Juggernaut Games,"Aventura, Indie, Rol",19.99,2017,0,789,False,Aventura,Desconocido
1449560,Metro Exodus,4A Games,Acción,29.99,2020,85,111280,False,Acción,Desconocido
664570,My Personal Angel,morojenoe's empire,"Aventura, Casual",9.99,2017,0,0,False,Aventura,Japón
1810270,Blood Nova,Cosmic Void,"Aventura, Indie",9.75,2022,0,0,False,Aventura,Desconocido
286730,Gunship!,MicroProse Software,"Acción, Simuladores",6.99,2014,0,0,False,Acción,Reino Unido
260060,YOU DON'T KNOW JACK HEADRUSH,"Jackbox Games, Inc.","Casual, Indie, Estrategia",2.99,2013,0,0,False,Estrategia,Estados Unidos
399790,Destiny Warriors RPG,ninjalex,"Aventura, Indie, Rol",1.99,2015,0,1044,False,Aventura,Desconocido
336110,Bloody Streets,Headless Wizard,"Acción, Indie",4.99,2015,0,0,False,Acción,Desconocido
686810,Hell Let Loose,Expression Games,"Acción, Indie, Multijugador masivo, Simuladores, Estrategia",12.49,2021,79,96047,False,Acción,Desconocido
1263540,Mystery Solitaire. Dreamcatcher,Somer Games,Casual,4.99,2021,0,0,False,Acción,Desconocido
342580,12 Labours of Hercules,Jetdogs Studios,"Casual, Estrategia",2.99,2015,0,2290,False,Estrategia,Desconocido
811190,ORION,DOT Entertainment,"Acción, Aventura, Casual, Indie",0.99,2018,0,0,False,Aventura,Desconocido
537700,Octave,Anate Studio,"Aventura, Indie",3.99,2016,0,0,False,Aventura,Desconocido
395920,Playing History - The Plague,Serious Games Interactive,"Aventura, Casual, Indie",9.99,2015,0,0,False,Aventura,Bélgica
516950,STARS Simulation,Just Amusing Myself Studios,"Acción, Aventura, Indie, Simuladores, Acceso anticipado",0.0,2016,0,0,False,Aventura,Desconocido
690640,Trine 4: The Nightmare Prince,Frozenbyte,"Acción, Aventura, Indie",5.99,2019,81,11434,False,Acción,Finlandia
508200,Bacon Tales - Between Pigs and Wolves,Uruca Game Studio,"Casual, Indie, Estrategia",1.99,2017,0,0,False,Estrategia,Desconocido
267530,The LEGO® Movie - Videogame,TT Fusion,"Acción, Aventura",19.99,2014,0,3436,False,Acción,Desconocido
271990,Dreamscape,Aldorlea Games,"Aventura, Casual, Indie, Rol, Estrategia",9.75,2015,0,0,False,Aventura,Desconocido
34270,SEGA Mega Drive and Genesis Classics,D3T Limited,"Acción, Aventura, Casual, Rol",0.0,2010,0,7897,False,Acción,Reino Unido
314560,Kyn,Tangrin Entertainment,"Acción, Aventura, Indie, Rol",9.99,2015,58,117,False,Acción,Desconocido
680360,Regions Of Ruin,Gameclaw Studio,"Acción, Aventura, Indie, Rol",11.99,2018,0,1952,False,Acción,China
357720,Inside My Radio,Seaven Studio,"Acción, Casual, Indie",14.79,2015,68,339,False,Acción,Desconocido
865090,AHEGAL,OppaiMan 2D,"Acción, Indie",1.99,2018,0,1169,False,Acción,Desconocido
287980,Mini Metro,Dinosaur Polo Club,"Indie, Simuladores, Estrategia",8.19,2015,77,12424,False,Estrategia,Reino Unido
1003360,ШХД: ЗИМА / IT'S WINTER,ИЛЬЯМАЗО,"Casual, Indie, Simuladores",8.19,2019,0,778,False,Simulación,Rusia
461580,Galaxy Cannon Rider,Coolegion Studios,"Acción, Casual, Indie",7.79,2016,0,0,False,Acción,Desconocido
